Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-06-16,0.06917712955098969,0.06972611930810653,0.06807915003675598,0.06862813979387283,9590400,0.0,0.0
1986-06-17,0.06917710504093348,0.07082407372874856,0.06917710504093348,0.06972609460353851,13075200,0.0,0.0
1986-06-18,0.06972612563206582,0.06972612563206582,0.06807915621133986,0.06917713582515717,4348800,0.0,0.0
1986-06-19,0.06917712955098969,0.06972611930810653,0.06807915003675598,0.06862813979387283,8467200,0.0,0.0
1986-06-20,0.06862812944033851,0.06917711911463242,0.06862812944033851,0.0689026266336441,3801600,0.0,0.0
1986-06-23,0.06890261261578913,0.06972609460353851,0.06753013635311841,0.06972609460353851,46195200,0.0,0.0
1986-06-24,0.06972612563206582,0.07027511543897447,0.06862814601824851,0.06917713582515717,14572800,0.0,0.0
1986-06-25,0.06917715345860632,0.06972614340545404,0.06807917356491089,0.06807917356491089,15235200,0.0,0.0
1986-06-26,0.06807914071704403,0.0686281303990068,0.06588318198919296,0.06588318198919296,19152000,0.0,0.0
1986-06-27,0.06588317558651936,0.0664321652151301,0.0647851963292979,0.06533418595790863,10396800,0.0,0.0
1986-06-30,0.06533419631918713,0.06917712432890799,0.06478520660351272,0.06753015518188477,62352000,0.0,0.0
1986-07-01,0.06753015518188477,0.06753015518188477,0.06698116546621036,0.06753015518188477,47577600,0.0,0.0
1986-07-02,0.06753015518188477,0.06753015518188477,0.06698116546621036,0.06753015518188477,52617600,0.0,0.0
1986-07-03,0.06807915003675598,0.06917712955098969,0.06807915003675598,0.06862813979387283,14140800,0.0,0.0
1986-07-07,0.0686281303990068,0.0686281303990068,0.06588318198919296,0.06588318198919296,14054400,0.0,0.0
1986-07-08,0.06588317773606847,0.06588317773606847,0.06368658769949645,0.06423620879650116,14256000,0.0,0.0
1986-07-09,0.06423624356512683,0.06423624356512683,0.0609416724522844,0.06149066239595413,46137600,0.0,0.0
1986-07-10,0.06149065511393927,0.06203964499259502,0.0570987360846933,0.05984368547797203,46886400,0.0,0.0
1986-07-11,0.059843692564944935,0.0625886422832936,0.059843692564944935,0.06149066239595413,17395200,0.0,0.0
1986-07-14,0.05984368220692466,0.062039641601516815,0.05984368220692466,0.060667164623737335,28598400,0.0,0.0
1986-07-15,0.06066717512428974,0.0625886422832936,0.059843692564944935,0.06149066239595413,13190400,0.0,0.0
1986-07-16,0.06203961073922482,0.06368657946586609,0.06203961073922482,0.06368657946586609,9360000,0.0,0.0
1986-07-17,0.06368660130022276,0.06478521227836609,0.06313761153645966,0.06478521227836609,6940800,0.0,0.0
1986-07-18,0.0647851963292979,0.06588317558651936,0.06313759599300404,0.06533418595790863,12326400,0.0,0.0
1986-07-21,0.06533418595790863,0.0664321652151301,0.06533418595790863,0.06533418595790863,3513600,0.0,0.0
1986-07-22,0.06533419631918713,0.06753015518188477,0.06533419631918713,0.06753015518188477,10512000,0.0,0.0
1986-07-23,0.06753015103508125,0.0686281303990068,0.06588318198919296,0.06588318198919296,20793600,0.0,0.0
1986-07-24,0.06698119367121545,0.06917715345860632,0.06698119367121545,0.06807917356491089,14140800,0.0,0.0
1986-07-25,0.06807915003675598,0.06917712955098969,0.06807915003675598,0.06862813979387283,20448000,0.0,0.0
1986-07-28,0.06862815104367054,0.06862815104367054,0.06698118150234222,0.06698118150234222,11808000,0.0,0.0
1986-07-29,0.06698115484374083,0.06753014447235156,0.06423620670068717,0.06533418595790863,14054400,0.0,0.0
1986-07-30,0.06533420380173303,0.06533420380173303,0.06094165412270938,0.06313761323690414,26409600,0.0,0.0
1986-07-31,0.06313759941339066,0.06368658907174209,0.06258860975503922,0.06258860975503922,15638400,0.0,0.0
1986-08-01,0.06258861084222304,0.06313760051011061,0.061490631506447915,0.06203962117433548,12902400,0.0,0.0
1986-08-04,0.06203962117433548,0.06203962117433548,0.06039265217067279,0.06203962117433548,12441600,0.0,0.0
1986-08-05,0.06203965233962386,0.0625886422832936,0.06149066239595413,0.06149066239595413,2822400,0.0,0.0
1986-08-06,0.06149064873580079,0.062039638557512385,0.05984367927066602,0.0609416589140892,18316800,0.0,0.0
1986-08-07,0.06094163009314265,0.06149061965522221,0.05984365096898352,0.06039264053106308,3657600,0.0,0.0
1986-08-08,0.06039266909237761,0.062039638557512385,0.06039266909237761,0.0609416589140892,4147200,0.0,0.0
1986-08-11,0.06203963367980676,0.06368660301545284,0.06203963367980676,0.06313761323690414,7948800,0.0,0.0
1986-08-12,0.06313761153645966,0.06478521227836609,0.06313761153645966,0.06478521227836609,9993600,0.0,0.0
1986-08-13,0.0647851963292979,0.06533418595790863,0.06423620670068717,0.06533418595790863,6883200,0.0,0.0
1986-08-14,0.06533421196101391,0.06753017134945166,0.06533421196101391,0.06698118150234222,20131200,0.0,0.0
1986-08-15,0.06698120078569618,0.06753019079085547,0.0664322107805369,0.06725569814443588,6105600,0.0,0.0
1986-08-18,0.06725568006416026,0.06753017263678829,0.06643219292163849,0.06643219292163849,12787200,0.0,0.0
1986-08-19,0.06643219292163849,0.06670669020658536,0.06533421320648868,0.06643219292163849,20390400,0.0,0.0
1986-08-20,0.06643217167115573,0.06643217167115573,0.06588318198919296,0.06588318198919296,20764800,0.0,0.0
1986-08-21,0.06588318198919296,0.06698116135311849,0.06588318198919296,0.06588318198919296,49536000,0.0,0.0
1986-08-22,0.06588319180589229,0.0664321815696554,0.06368660130022276,0.06478521227836609,5760000,0.0,0.0
1986-08-25,0.06478521227836609,0.06478521227836609,0.06368660130022276,0.06478521227836609,2419200,0.0,0.0
1986-08-26,0.06478519844302359,0.06478519844302359,0.06423620879650116,0.06423620879650116,10857600,0.0,0.0
1986-08-27,0.06423620879650116,0.06478519844302359,0.06368658769949645,0.06423620879650116,9532800,0.0,0.0
1986-08-28,0.06423620879650116,0.06478519844302359,0.06423620879650116,0.06423620879650116,3427200,0.0,0.0
1986-08-29,0.06423621018058939,0.06478519983894084,0.06149063043833634,0.06258860975503922,25430400,0.0,0.0
1986-09-02,0.06258862837922398,0.06258862837922398,0.06011817182536255,0.0609416589140892,5212800,0.0,0.0
1986-09-03,0.06039268047288715,0.06039268047288715,0.05764773084706576,0.059294700622558594,18316800,0.0,0.0
1986-09-04,0.06039264982036183,0.06423620879650116,0.06039264982036183,0.06423620879650116,39427200,0.0,0.0
1986-09-05,0.06423623226679503,0.06698118150234222,0.06368661096897262,0.06698118150234222,26352000,0.0,0.0
1986-09-08,0.06698118277921339,0.06753017263678829,0.06643219292163849,0.06643219292163849,9619200,0.0,0.0
1986-09-09,0.06643217575053595,0.06917712432890799,0.06643217575053595,0.06753015518188477,37526400,0.0,0.0
1986-09-10,0.06753017263678829,0.0680791624943632,0.06643219292163849,0.06643219292163849,10886400,0.0,0.0
1986-09-11,0.06643215879400216,0.06698114836954926,0.06368657946586609,0.06368657946586609,35654400,0.0,0.0
1986-09-12,0.06368659017799816,0.06423621129639256,0.06203962117433548,0.06203962117433548,24451200,0.0,0.0
1986-09-15,0.06203963367980676,0.06313761323690414,0.06094165412270938,0.06313761323690414,22492800,0.0,0.0
1986-09-16,0.06313761323690414,0.06368660301545284,0.06203963367980676,0.06313761323690414,5184000,0.0,0.0
1986-09-17,0.06313761153645966,0.06588319180589229,0.06258862177269656,0.06478521227836609,8035200,0.0,0.0
1986-09-18,0.0647851963292979,0.0664321652151301,0.0647851963292979,0.06533418595790863,5356800,0.0,0.0
1986-09-19,0.06533418595790863,0.06588317558651936,0.0647851963292979,0.06533418595790863,2505600,0.0,0.0
1986-09-22,0.0653342020421292,0.0653342020421292,0.06478521227836609,0.06478521227836609,4492800,0.0,0.0
1986-09-23,0.06478520262526744,0.06643217167115573,0.06478520262526744,0.06588318198919296,5961600,0.0,0.0
1986-09-24,0.06588318127600866,0.06588318127600866,0.06478520192396874,0.06505969911813736,4780800,0.0,0.0
1986-09-25,0.06505968721129265,0.06533417964290798,0.06368657946586609,0.06368657946586609,5155200,0.0,0.0
1986-09-26,0.06368657946586609,0.0642362004918138,0.063137589890319,0.06368657946586609,2332800,0.0,0.0
1986-09-29,0.06368659017799816,0.06368659017799816,0.06203962117433548,0.06203962117433548,6192000,0.0,0.0
1986-09-30,0.06203962117433548,0.06313760051011061,0.06203962117433548,0.06203962117433548,5184000,0.0,0.0
1986-10-01,0.06203965233962386,0.06313763222696332,0.06039268250861467,0.06149066239595413,32428800,0.0,0.0
1986-10-02,0.06149066239595413,0.0625886422832936,0.0609416724522844,0.06149066239595413,22723200,0.0,0.0
1986-10-03,0.061490631506447915,0.06258861084222304,0.061490631506447915,0.06203962117433548,14716800,0.0,0.0
1986-10-06,0.06368661096897262,0.0680791611965611,0.06368661096897262,0.06698118150234222,85334400,0.0,0.0
1986-10-07,0.06698116148908868,0.0697261099044747,0.06698116148908868,0.06835363805294037,59788800,0.0,0.0
1986-10-08,0.06835365833246419,0.07109860284991747,0.06753017120737322,0.07027512043714523,119606400,0.0,0.0
1986-10-09,0.07027510107985853,0.07411866039354204,0.07027510107985853,0.07247105985879898,92563200,0.0,0.0
1986-10-10,0.07247104810708191,0.07741258600892868,0.07137306889565714,0.07576561719179153,76752000,0.0,0.0
1986-10-13,0.07576562947774738,0.07576562947774738,0.07247105985879898,0.07247105985879898,27129600,0.0,0.0
1986-10-14,0.07302004734209767,0.07411865814883382,0.07302004734209767,0.07356903702020645,12873600,0.0,0.0
1986-10-15,0.07356903961881789,0.07741259895186044,0.07356903961881789,0.0768636092543602,63532800,0.0,0.0
1986-10-16,0.0768636092543602,0.07741259895186044,0.07631461955685996,0.0768636092543602,21859200,0.0,0.0
1986-10-17,0.07686364112942101,0.07960858604292298,0.07686364112942101,0.07905960083007812,124444800,0.0,0.0
1986-10-20,0.07905955977950617,0.08070652398751643,0.07741259085917894,0.07960854470729828,43545600,0.0,0.0
1986-10-21,0.08015759054486156,0.08290253579616547,0.08015759054486156,0.08290253579616547,112377600,0.0,0.0
1986-10-22,0.08290253579616547,0.08372602314141263,0.08235355051576068,0.08290253579616547,54576000,0.0,0.0
1986-10-23,0.08290253579616547,0.08345153050121025,0.0820790578755583,0.08290253579616547,70444800,0.0,0.0
1986-10-24,0.08290250997312307,0.08290250997312307,0.08015756557683329,0.08235352486371994,101376000,0.0,0.0
1986-10-27,0.0829025229132594,0.08509912341833115,0.0829025229132594,0.08509912341833115,125654400,0.0,0.0
1986-10-28,0.08509913307585155,0.08839307289414236,0.08509913307585155,0.08702059090137482,142646400,0.0,0.0
1986-10-29,0.08702054889989044,0.08729505082073616,0.08345148672469752,0.08455009758472443,53222400,0.0,0.0
1986-10-30,0.08455010427121484,0.08729505772430621,0.08400111923537806,0.08619707822799683,44380800,0.0,0.0
1986-10-31,0.08619710323315657,0.087295083047982,0.08455012879859916,0.08509912341833115,63734400,0.0,0.0
1986-11-03,0.08564807991124676,0.08729505379387426,0.08564807991124676,0.08674605935811996,42192000,0.0,0.0
1986-11-04,0.08674604557453514,0.09003998339176178,0.08674604557453514,0.09003998339176178,54403200,0.0,0.0
1986-11-05,0.09004001029783848,0.09607953426362674,0.08949101578526461,0.09553053975105286,45100800,0.0,0.0
1986-11-06,0.09553054954878651,0.09992246840127147,0.09498156440454472,0.09772650897502899,72576000,0.0,0.0
1986-11-07,0.09772648304113991,0.09827547746433153,0.0955305241976438,0.09717749804258347,44323200,0.0,0.0
1986-11-10,0.09717756356281901,0.09717756356281901,0.09278500203902922,0.09333399683237076,28684800,0.0,0.0
1986-11-11,0.09388355165719986,0.09498153098398192,0.09388355165719986,0.09388355165719986,11894400,0.0,0.0
1986-11-12,0.09388355165719986,0.09607951031076398,0.09278493145528179,0.09388355165719986,34156800,0.0,0.0
1986-11-13,0.09388352945652194,0.09443251427777713,0.0922359246931398,0.0925104171037674,30211200,0.0,0.0
1986-11-14,0.09251050935467921,0.09333399683237076,0.0905890417149461,0.09333399683237076,18720000,0.0,0.0
1986-11-17,0.09333392583098998,0.09498153098398192,0.09223594650420792,0.09388355165719986,24307200,0.0,0.0
1986-11-18,0.09388357282985282,0.09443255790473397,0.0889420285820961,0.0889420285820961,59673600,0.0,0.0
1986-11-19,0.08894201441713626,0.09278493760318737,0.08894201441713626,0.09223595261573792,48729600,0.0,0.0
1986-11-20,0.09223599361078613,0.09937348961830139,0.09223599361078613,0.09937348961830139,98179200,0.0,0.0
1986-11-21,0.09992247631465305,0.10376604177801206,0.09992247631465305,0.1026674211025238,91065600,0.0,0.0
1986-11-24,0.10266742082293656,0.11145189065039612,0.09937348143167878,0.11090290546417236,173836800,0.0,0.0
1986-11-25,0.11090288809925185,0.11254985282468358,0.11035389357434999,0.11200086772441864,95788800,0.0,0.0
1986-11-26,0.11200088526125829,0.11254987044748206,0.11090290546417236,0.11090290546417236,38793600,0.0,0.0
1986-11-28,0.1109028915719598,0.11145187668941513,0.10815794713540869,0.10925591737031937,41328000,0.0,0.0
1986-12-01,0.10925592045453363,0.10980491501212389,0.10651097594049476,0.10705997049808502,40291200,0.0,0.0
1986-12-02,0.10760892927646637,0.10980488811973878,0.10760892927646637,0.10760892927646637,28771200,0.0,0.0
1986-12-03,0.10760892585100244,0.1087069052376872,0.10651094646431769,0.10678543895483017,35164800,0.0,0.0
1986-12-04,0.10678550279010768,0.10925595553080093,0.10596202482630358,0.10815798491239548,42508800,0.0,0.0
1986-12-05,0.10815792369960206,0.10870690869810258,0.10760892927646637,0.10760892927646637,107510400,0.0,0.0
1986-12-08,0.1076089390873806,0.10870691860912172,0.10486399499534584,0.1065109595656395,22665600,0.0,0.0
1986-12-09,0.1065109410368248,0.10705993541450944,0.10541296170608995,0.10596195608377457,16099200,0.0,0.0
1986-12-10,0.10596196148329276,0.1070599408699775,0.10486398209660801,0.10678543895483017,27590400,0.0,0.0
1986-12-11,0.10678544235408043,0.10815792369960206,0.10651094985483017,0.10760892927646637,11635200,0.0,0.0
1986-12-12,0.1076089248668944,0.1076089248668944,0.10376600176095963,0.10376600176095963,25286400,0.0,0.0
1986-12-15,0.10376601804396555,0.10431500310611687,0.09937345897294438,0.1010204330086708,50774400,0.0,0.0
1986-12-16,0.10156941569612622,0.10376601561791308,0.10156941569612622,0.10211841017007828,77299200,0.0,0.0
1986-12-17,0.10211845943260996,0.10376606567525948,0.10211845943260996,0.10321643948554993,23356800,0.0,0.0
1986-12-18,0.10321637769786321,0.10431498854406884,0.10266738328771355,0.10404049605131149,12672000,0.0,0.0
1986-12-19,0.10431500052215727,0.1076089390873806,0.10431500052215727,0.1065109595656395,56592000,0.0,0.0
1986-12-22,0.10651094985483017,0.10870690869810258,0.10651094985483017,0.10760892927646637,18316800,0.0,0.0
1986-12-23,0.10760895654037483,0.10870693624019623,0.10760895654037483,0.10870693624019623,23788800,0.0,0.0
1986-12-24,0.10870691957539935,0.10870691957539935,0.10815793452196698,0.10843242704868317,7027200,0.0,0.0
1986-12-26,0.10843247756699684,0.10925595553080093,0.10815798491239548,0.10815798491239548,3715200,0.0,0.0
1986-12-29,0.10815791926753353,0.10925588921954223,0.10376600176095963,0.10376600176095963,41702400,0.0,0.0
1986-12-30,0.10376600694148748,0.10541297137636016,0.10266738663483016,0.10486398637294769,25401600,0.0,0.0
1986-12-31,0.10486397675303971,0.10760892036755967,0.10486397675303971,0.10596195608377457,23356800,0.0,0.0
1987-01-02,0.10596196580440789,0.10705994523586809,0.10431499194489996,0.10486398637294769,12643200,0.0,0.0
1987-01-05,0.10486402129251894,0.11200088526125829,0.10431502668165678,0.11090290546417236,48499200,0.0,0.0
1987-01-06,0.11090286950409645,0.1130988283862322,0.11035387507124485,0.11254983395338058,40032000,0.0,0.0
1987-01-07,0.11254987590518795,0.11858940124511719,0.11254987590518795,0.11858940124511719,60998400,0.0,0.0
1987-01-08,0.11913836013509092,0.12353091944133841,0.11913836013509092,0.12243229895830154,61488000,0.0,0.0
1987-01-09,0.12243234291661224,0.12792288380192945,0.1218833576279536,0.12737388908863068,63705600,0.0,0.0
1987-01-12,0.12737385939024495,0.1367073233939102,0.1262758796442916,0.13560934364795685,128793600,0.0,0.0
1987-01-13,0.1345113076073383,0.1345113076073383,0.129569764655584,0.1317657232284546,76320000,0.0,0.0
1987-01-14,0.1317657232284546,0.13231470815935523,0.12902077030004938,0.1317657232284546,69465600,0.0,0.0
1987-01-15,0.13176575168825422,0.1421971839006134,0.13176575168825422,0.13890324532985687,117014400,0.0,0.0
1987-01-16,0.13890327346117898,0.13890327346117898,0.13286375812001175,0.13560934364795685,65433600,0.0,0.0
1987-01-19,0.13560933697301958,0.14055024087429047,0.13286375158021715,0.14055024087429047,88243200,0.0,0.0
1987-01-20,0.14055019187536427,0.14604071987149966,0.14000119750848278,0.14274615049362183,95760000,0.0,0.0
1987-01-21,0.14274619549251613,0.1526286438404808,0.14000124164206584,0.14878571033477783,108489600,0.0,0.0
1987-01-22,0.14878570589731063,0.16415868351373708,0.14439379683192383,0.16360969841480255,116035200,0.0,0.0
1987-01-23,0.1636096336836317,0.170197508812214,0.14823666214942932,0.14823666214942932,317894400,0.0,0.0
1987-01-26,0.14933467046421248,0.15262860867096328,0.1443937678664038,0.15098163485527039,116553600,0.0,0.0
1987-01-27,0.15098162741531468,0.15921709926459807,0.15098162741531468,0.1570211499929428,114105600,0.0,0.0
1987-01-28,0.15702111450899728,0.15976606697136692,0.1526285666585405,0.15757010877132416,76723200,0.0,0.0
1987-01-29,0.15757015214395206,0.15921710711037496,0.1476877060731546,0.15098163485527039,79228800,0.0,0.0
1987-01-30,0.15098167012658542,0.16086411850605356,0.14878571080907976,0.16058963537216187,104169600,0.0,0.0
1987-02-02,0.16058962815147232,0.16360969645946413,0.1603151261806488,0.1603151261806488,46915200,0.0,0.0
1987-02-03,0.16031505180906142,0.16196202517140967,0.15482515630895452,0.15757010877132416,59328000,0.0,0.0
1987-02-04,0.1575702164473114,0.1586681868730011,0.15592324195949914,0.15811920166015625,31737600,0.0,0.0
1987-02-05,0.1581191293410877,0.15921709926459807,0.15537418568304276,0.1570211499929428,42652800,0.0,0.0
1987-02-06,0.1570211652801689,0.15784465222760904,0.1504326570993433,0.15125614404678345,45619200,0.0,0.0
1987-02-09,0.15098162210220825,0.15098162210220825,0.14906016537904745,0.14988364279270172,136080000,0.0,0.0
1987-02-10,0.14988366672101278,0.15043266117572784,0.14658973769126513,0.15043266117572784,44668800,0.0,0.0
1987-02-11,0.15098159329619223,0.15757010877132416,0.15098159329619223,0.15757010877132416,60307200,0.0,0.0
1987-02-12,0.15757016387413408,0.16937406770912525,0.15757016387413408,0.16855058073997498,185731200,0.0,0.0
1987-02-13,0.16855053988536867,0.1707464983210719,0.16306065322074403,0.16690358519554138,81763200,0.0,0.0
1987-02-17,0.166903577711801,0.16855053232778097,0.16306064590931577,0.16800154745578766,70732800,0.0,0.0
1987-02-18,0.1680015369595823,0.17074647999731957,0.15702111450899728,0.15757010877132416,128592000,0.0,0.0
1987-02-19,0.15702115773050943,0.15702115773050943,0.14933467046421248,0.15098163485527039,317750400,0.0,0.0
1987-02-20,0.15098163348931676,0.15098163348931676,0.14713871032852582,0.14933466911315918,87897600,0.0,0.0
1987-02-23,0.1493346925026162,0.16086410466595055,0.14604075380975498,0.1586681455373764,125913600,0.0,0.0
1987-02-24,0.15866812415137052,0.16690361536109977,0.15866812415137052,0.16635461151599884,120816000,0.0,0.0
1987-02-25,0.16635464275874892,0.16937408907679946,0.1625110873416249,0.16360969841480255,65001600,0.0,0.0
1987-02-26,0.16360965207455533,0.17459008606486207,0.16031508268950856,0.16964854300022125,145209600,0.0,0.0
1987-02-27,0.16964856964859912,0.1707465397079519,0.16580563674232168,0.16855058073997498,37555200,0.0,0.0
1987-03-02,0.1685506020037608,0.1685506020037608,0.1625110873416249,0.16360969841480255,79516800,0.0,0.0
1987-03-03,0.16360969841480255,0.1652566725608799,0.16141309829448208,0.16360969841480255,81100800,0.0,0.0
1987-03-04,0.16360967855940142,0.17568808439182293,0.16306069352709082,0.17513909935951233,98179200,0.0,0.0
1987-03-05,0.17513913876293283,0.18721754731279724,0.17513913876293283,0.18337461352348328,128188800,0.0,0.0
1987-03-06,0.18337447557516365,0.18447246391009492,0.1784329343162339,0.1828254908323288,63561600,0.0,0.0
1987-03-09,0.18282563845108324,0.18337462363718476,0.1784330783883072,0.179531067609787,38275200,0.0,0.0
1987-03-10,0.17953104938788877,0.1872175386363936,0.17898204540823284,0.18502157926559448,74102400,0.0,0.0
1987-03-11,0.18776650726795197,0.18886447743223675,0.1855705480901092,0.18776650726795197,43862400,0.0,0.0
1987-03-12,0.18776651794549012,0.1899624772482084,0.1833745993400536,0.18859000504016876,71337600,0.0,0.0
